"result-list-entry__brand-title-container href","result-list-entry__brand-title","result-list-entry__brand-logo-container href","font-s href","block","result-list-entry__brand-logo-container href 2","slick-slide href","image-index-label","gallery__count","total-media-count-label","result-list-entry__map-link","result-list-entry__criteria href","font-highlight","font-highlight 2","onlySmall","onlyLarge","font-tabular 3","margin-top-none","margin-top-none 2","margin-top-none 3","block 2","result-list-entry__new-flag","onlySmall 2"
"https://www.immobilienscout24.de/expose/138320196","Yorckstraße, Berlin","https://www.immobilienscout24.de/expose/138320196","https://www.immobilienscout24.de/expose/138320196","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320196","https://www.immobilienscout24.de/expose/138320196","1","/","18","Yorckstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138320196","1.400 €","45 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320192","Wissmannstraße, Berlin","https://www.immobilienscout24.de/expose/138320192","https://www.immobilienscout24.de/expose/138320192","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320192","","","","","Wissmannstraße 0, Neukölln (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138320192","1.250 €","40 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320188","Niebuhrstraße, Berlin","https://www.immobilienscout24.de/expose/138320188","https://www.immobilienscout24.de/expose/138320188","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320188","https://www.immobilienscout24.de/expose/138320188","1","/","12","Niebuhrstraße 0, Charlottenburg, Berlin","https://www.immobilienscout24.de/expose/138320188","1.400 €","52 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320184","Möckernstraße, Berlin","https://www.immobilienscout24.de/expose/138320184","https://www.immobilienscout24.de/expose/138320184","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320184","https://www.immobilienscout24.de/expose/138320184","1","/","19","Möckernstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138320184","1.476 €","36 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320181","Finowstraße, Berlin","https://www.immobilienscout24.de/expose/138320181","https://www.immobilienscout24.de/expose/138320181","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320181","https://www.immobilienscout24.de/expose/138320181","1","/","12","Finowstraße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138320181","2.200 €","70 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320178","Mollstraße, Berlin","https://www.immobilienscout24.de/expose/138320178","https://www.immobilienscout24.de/expose/138320178","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320178","https://www.immobilienscout24.de/expose/138320178","1","/","10","Mollstraße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138320178","1.690 €","35 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320172","Jablonskistraße, Berlin","https://www.immobilienscout24.de/expose/138320172","https://www.immobilienscout24.de/expose/138320172","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320172","https://www.immobilienscout24.de/expose/138320172","1","/","9","Jablonskistraße 0, Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/138320172","1.790 €","35 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320167","Grünberger Straße, Berlin","https://www.immobilienscout24.de/expose/138320167","https://www.immobilienscout24.de/expose/138320167","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320167","https://www.immobilienscout24.de/expose/138320167","1","/","10","Grünberger Straße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138320167","1.690 €","43 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320154","Dirschauer Straße, Berlin","https://www.immobilienscout24.de/expose/138320154","https://www.immobilienscout24.de/expose/138320154","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320154","https://www.immobilienscout24.de/expose/138320154","1","/","14","Dirschauer Straße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138320154","1.890 €","41 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320150","Courbièrestraße, Berlin","https://www.immobilienscout24.de/expose/138320150","https://www.immobilienscout24.de/expose/138320150","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320150","https://www.immobilienscout24.de/expose/138320150","1","/","18","Courbièrestraße 0, Schöneberg, Berlin","https://www.immobilienscout24.de/expose/138320150","1.590 €","31 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320141","Schreinerstraße, Berlin","https://www.immobilienscout24.de/expose/138320141","https://www.immobilienscout24.de/expose/138320141","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320141","https://www.immobilienscout24.de/expose/138320141","1","/","15","Schreinerstraße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138320141","1.690 €","31 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138320124","Gudvanger Straße, Berlin","https://www.immobilienscout24.de/expose/138320124","https://www.immobilienscout24.de/expose/138320124","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138320124","https://www.immobilienscout24.de/expose/138320124","1","/","17","Gudvanger Straße 0, Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/138320124","1.820 €","59 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/135706202","3 rooms apartment with Terrace in Mitte (Berlin)","https://www.immobilienscout24.de/expose/135706202","https://www.immobilienscout24.de/expose/135706202","Frau Julia Morgan","https://www.immobilienscout24.de/expose/135706202","https://www.immobilienscout24.de/expose/135706202","1","/","25","Kommandantenstr. 75, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/135706202","3.970 €","86 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Aufzug","Ukio Germany Gmbh","",""
"https://www.immobilienscout24.de/expose/139669971","Luisenstraße 40, 10117 Berlin","https://www.immobilienscout24.de/expose/139669971","https://www.immobilienscout24.de/expose/139669971","Johanna Bruch","https://www.immobilienscout24.de/expose/139669971","https://www.immobilienscout24.de/expose/139669971","1","/","12","Luisenstraße 40, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/139669971","1.645 €","51 m²","2 Zi.","2","Zi.","","","","Immobilienkontor Berlin IK GmbH","",""
"https://www.immobilienscout24.de/expose/138319864","Müggelstraße, Berlin","https://www.immobilienscout24.de/expose/138319864","https://www.immobilienscout24.de/expose/138319864","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319864","https://www.immobilienscout24.de/expose/138319864","1","/","10","Müggelstraße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138319864","1.750 €","51 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/140071221","Tauschwohnung: 2 Zi. Whg. in Kreuzberg gegen mind. 4 Zi. in Berlin","https://www.immobilienscout24.de/expose/140071221","https://www.immobilienscout24.de/expose/140071221","Tauschwohnung Wohnungstausch","https://www.immobilienscout24.de/expose/140071221","https://www.immobilienscout24.de/expose/140071221","1","/","14","Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/140071221","650 €","54 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Keller","","Tauschwohnung GmbH","NEU","NEU"
"https://www.immobilienscout24.de/expose/139163724","Tauschwohnung: Sonnige 1 Zi Whg in PBerg gegen 1+ Zi Rummelsburg o.ä.","https://www.immobilienscout24.de/expose/139163724","https://www.immobilienscout24.de/expose/139163724","Tauschwohnung Wohnungstausch","https://www.immobilienscout24.de/expose/139163724","https://www.immobilienscout24.de/expose/139163724","1","/","12","Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/139163724","506 €","37 m²","1 Zi.","1","Zi.","Einbauküche","Keller","","Tauschwohnung GmbH","",""
"https://www.immobilienscout24.de/expose/138319600","Quitzowstraße, Berlin","https://www.immobilienscout24.de/expose/138319600","https://www.immobilienscout24.de/expose/138319600","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319600","https://www.immobilienscout24.de/expose/138319600","1","/","9","Quitzowstraße 0, Moabit, Berlin","https://www.immobilienscout24.de/expose/138319600","3.400 €","104 m²","4 Zi.","4","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319575","Alte Jakobstraße, Berlin","https://www.immobilienscout24.de/expose/138319575","https://www.immobilienscout24.de/expose/138319575","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319575","https://www.immobilienscout24.de/expose/138319575","1","/","13","Alte Jakobstraße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138319575","1.490 €","33 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319458","Straßmannstraße, Berlin","https://www.immobilienscout24.de/expose/138319458","https://www.immobilienscout24.de/expose/138319458","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319458","https://www.immobilienscout24.de/expose/138319458","1","/","12","Straßmannstraße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138319458","2.600 €","85 m²","3 Zi.","3","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319361","Reuterstraße, Berlin","https://www.immobilienscout24.de/expose/138319361","https://www.immobilienscout24.de/expose/138319361","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319361","https://www.immobilienscout24.de/expose/138319361","1","/","6","Reuterstraße 0, Neukölln (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138319361","844 €","30 m²","1 Zi.","1","Zi.","Stufenlos","","","","",""
"https://www.immobilienscout24.de/expose/138319353","Jablonskistraße, Berlin","https://www.immobilienscout24.de/expose/138319353","https://www.immobilienscout24.de/expose/138319353","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319353","https://www.immobilienscout24.de/expose/138319353","1","/","9","Jablonskistraße 0, Prenzlauer Berg, Berlin","https://www.immobilienscout24.de/expose/138319353","1.790 €","35 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319343","Chausseestraße, Berlin","https://www.immobilienscout24.de/expose/138319343","https://www.immobilienscout24.de/expose/138319343","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319343","https://www.immobilienscout24.de/expose/138319343","1","/","19","Chausseestraße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138319343","3.960 €","63 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319312","Holzmarktstraße, Berlin","https://www.immobilienscout24.de/expose/138319312","https://www.immobilienscout24.de/expose/138319312","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319312","https://www.immobilienscout24.de/expose/138319312","1","/","12","Holzmarktstraße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138319312","1.490 €","31 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319276","Fürbringerstraße, Berlin","https://www.immobilienscout24.de/expose/138319276","https://www.immobilienscout24.de/expose/138319276","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319276","https://www.immobilienscout24.de/expose/138319276","1","/","20","Fürbringerstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138319276","4.500 €","90 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319257","Böckhstraße, Berlin","https://www.immobilienscout24.de/expose/138319257","https://www.immobilienscout24.de/expose/138319257","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319257","https://www.immobilienscout24.de/expose/138319257","1","/","15","Böckhstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138319257","1.300 €","35 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319255","Mittenwalder Straße, Berlin","https://www.immobilienscout24.de/expose/138319255","https://www.immobilienscout24.de/expose/138319255","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319255","https://www.immobilienscout24.de/expose/138319255","1","/","18","Mittenwalder Straße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138319255","1.400 €","45 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319247","Köpenicker Straße, Berlin","https://www.immobilienscout24.de/expose/138319247","https://www.immobilienscout24.de/expose/138319247","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319247","https://www.immobilienscout24.de/expose/138319247","1","/","20","Köpenicker Straße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138319247","1.550 €","41 m²","1 Zi.","1","Zi.","Stufenlos","","","","",""
"https://www.immobilienscout24.de/expose/138319245","Köpenicker Straße, Berlin","https://www.immobilienscout24.de/expose/138319245","https://www.immobilienscout24.de/expose/138319245","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319245","https://www.immobilienscout24.de/expose/138319245","1","/","20","Köpenicker Straße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138319245","1.800 €","41 m²","2 Zi.","2","Zi.","Stufenlos","","","","",""
"https://www.immobilienscout24.de/expose/138319241","Köpenicker Straße, Berlin","https://www.immobilienscout24.de/expose/138319241","https://www.immobilienscout24.de/expose/138319241","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319241","https://www.immobilienscout24.de/expose/138319241","1","/","14","Köpenicker Straße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138319241","1.400 €","26 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319234","Köpenicker Straße, Berlin","https://www.immobilienscout24.de/expose/138319234","https://www.immobilienscout24.de/expose/138319234","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319234","https://www.immobilienscout24.de/expose/138319234","1","/","12","Köpenicker Straße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138319234","1.400 €","27 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319227","Böckhstraße, Berlin","https://www.immobilienscout24.de/expose/138319227","https://www.immobilienscout24.de/expose/138319227","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319227","https://www.immobilienscout24.de/expose/138319227","1","/","14","Böckhstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138319227","1.300 €","35 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319225","Katzbachstraße, Berlin","https://www.immobilienscout24.de/expose/138319225","https://www.immobilienscout24.de/expose/138319225","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319225","https://www.immobilienscout24.de/expose/138319225","1","/","9","Katzbachstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138319225","1.850 €","46 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319222","Wöhlertstraße, Berlin","https://www.immobilienscout24.de/expose/138319222","https://www.immobilienscout24.de/expose/138319222","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319222","https://www.immobilienscout24.de/expose/138319222","1","/","19","Wöhlertstraße 0, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138319222","1.650 €","50 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319217","Hildegard-Jadamowitz-Straße, Berlin","https://www.immobilienscout24.de/expose/138319217","https://www.immobilienscout24.de/expose/138319217","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319217","https://www.immobilienscout24.de/expose/138319217","1","/","19","Hildegard-Jadamowitz-Straße 0, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/138319217","1.490 €","39 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319210","Eisenbahnstraße, Berlin","https://www.immobilienscout24.de/expose/138319210","https://www.immobilienscout24.de/expose/138319210","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319210","https://www.immobilienscout24.de/expose/138319210","1","/","16","Eisenbahnstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138319210","1.350 €","35 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319199","Böckhstraße, Berlin","https://www.immobilienscout24.de/expose/138319199","https://www.immobilienscout24.de/expose/138319199","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319199","https://www.immobilienscout24.de/expose/138319199","1","/","14","Böckhstraße 0, Kreuzberg, Berlin","https://www.immobilienscout24.de/expose/138319199","1.200 €","35 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319189","Barbarossastraße, Berlin","https://www.immobilienscout24.de/expose/138319189","https://www.immobilienscout24.de/expose/138319189","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319189","https://www.immobilienscout24.de/expose/138319189","1","/","20","Barbarossastraße 0, Schöneberg, Berlin","https://www.immobilienscout24.de/expose/138319189","1.290 €","40 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319187","Bornstedter Straße, Berlin","https://www.immobilienscout24.de/expose/138319187","https://www.immobilienscout24.de/expose/138319187","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319187","https://www.immobilienscout24.de/expose/138319187","1","/","6","Bornstedter Straße 0, Halensee, Berlin","https://www.immobilienscout24.de/expose/138319187","2.300 €","80 m²","2 Zi.","2","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319168","Spanheimstraße, Berlin","https://www.immobilienscout24.de/expose/138319168","https://www.immobilienscout24.de/expose/138319168","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319168","https://www.immobilienscout24.de/expose/138319168","1","/","20","Spanheimstraße 0, Gesundbrunnen, Berlin","https://www.immobilienscout24.de/expose/138319168","1.300 €","59 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319166","Spanheimstraße, Berlin","https://www.immobilienscout24.de/expose/138319166","https://www.immobilienscout24.de/expose/138319166","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319166","https://www.immobilienscout24.de/expose/138319166","1","/","18","Spanheimstraße 0, Gesundbrunnen, Berlin","https://www.immobilienscout24.de/expose/138319166","850 €","36 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319163","Spanheimstraße, Berlin","https://www.immobilienscout24.de/expose/138319163","https://www.immobilienscout24.de/expose/138319163","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319163","https://www.immobilienscout24.de/expose/138319163","1","/","20","Spanheimstraße 0, Gesundbrunnen, Berlin","https://www.immobilienscout24.de/expose/138319163","1.300 €","59 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319159","Spanheimstraße, Berlin","https://www.immobilienscout24.de/expose/138319159","https://www.immobilienscout24.de/expose/138319159","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319159","https://www.immobilienscout24.de/expose/138319159","1","/","7","Spanheimstraße 0, Gesundbrunnen, Berlin","https://www.immobilienscout24.de/expose/138319159","1.300 €","59 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319151","Zähringerstraße, Berlin","https://www.immobilienscout24.de/expose/138319151","https://www.immobilienscout24.de/expose/138319151","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319151","https://www.immobilienscout24.de/expose/138319151","1","/","9","Zähringerstraße 0, Wilmersdorf, Berlin","https://www.immobilienscout24.de/expose/138319151","1.450 €","42 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319126","Barbarossastraße, Berlin","https://www.immobilienscout24.de/expose/138319126","https://www.immobilienscout24.de/expose/138319126","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319126","https://www.immobilienscout24.de/expose/138319126","1","/","20","Barbarossastraße 0, Schöneberg, Berlin","https://www.immobilienscout24.de/expose/138319126","1.290 €","40 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/138319120","Freisinger Straße, Berlin","https://www.immobilienscout24.de/expose/138319120","https://www.immobilienscout24.de/expose/138319120","HousingAnywhere B.V.","https://www.immobilienscout24.de/expose/138319120","https://www.immobilienscout24.de/expose/138319120","1","/","20","Freisinger Straße 0, Schöneberg, Berlin","https://www.immobilienscout24.de/expose/138319120","1.490 €","42 m²","1 Zi.","1","Zi.","","","","","",""
"https://www.immobilienscout24.de/expose/139487180","✓ Neubau ✓ Terrassenwohnung ✓ 4-Zimmer  ✓ ca. 50m² Wohnküche ✓ Fußbodenheizung ✓ EBK","https://www.immobilienscout24.de/expose/139487180","https://www.immobilienscout24.de/expose/139487180","Herr Daniel Klemme","https://www.immobilienscout24.de/expose/139487180","https://www.immobilienscout24.de/expose/139487180","1","/","17","Innsbrucker Straße 36, Schöneberg, Berlin","https://www.immobilienscout24.de/expose/139487180","3.558,05 €","144,46 m²","4 Zi.","4","Zi.","Balkon/Terrasse","Einbauküche","Keller","Hauptstadt Raeume c/o Esplanaden Immobilien III GmbH","",""
"https://www.immobilienscout24.de/expose/139507126","Tauschwohnung: 2 Zi Altbau F'hain gg. 2+ Zi Dachgeschoss in Berlin","https://www.immobilienscout24.de/expose/139507126","https://www.immobilienscout24.de/expose/139507126","Tauschwohnung Wohnungstausch","https://www.immobilienscout24.de/expose/139507126","https://www.immobilienscout24.de/expose/139507126","1","/","13","Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/139507126","570 €","59 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Einbauküche","Keller","Tauschwohnung GmbH","",""
"https://www.immobilienscout24.de/expose/140069813","1 Zimmerwohnung SENIORENWOHNANLAGE Ortolanweg Seniorenwohnanlage Ortolanweg","https://www.immobilienscout24.de/expose/140069813","https://www.immobilienscout24.de/expose/140069813","Herr Christian-Claudius Hamann","https://www.immobilienscout24.de/expose/140069813","https://www.immobilienscout24.de/expose/140069813","1","/","6","Ortolanweg 52, Buckow, Berlin","https://www.immobilienscout24.de/expose/140069813","571,85 €","43,86 m²","1 Zi.","1","Zi.","Balkon/Terrasse","Keller","Aufzug","Berliner Bau- und Wohnungsgenossenschaft von 1892 eG","NEU","NEU"
"https://www.immobilienscout24.de/expose/134554469","Traumhaftes Dachgeschoss mit eigener Terrasse!","https://www.immobilienscout24.de/expose/134554469","https://www.immobilienscout24.de/expose/134554469","Frau Dana Zakai","https://www.immobilienscout24.de/expose/134554469","https://www.immobilienscout24.de/expose/134554469","1","/","8","Frankfurter Allee  84, Friedrichshain, Berlin","https://www.immobilienscout24.de/expose/134554469","3.088,50 €","102,95 m²","3 Zi.","3","Zi.","Balkon/Terrasse","Einbauküche","Aufzug","Biddex Immobiliengesellschaft mbH","",""
"https://www.immobilienscout24.de/neubau/petruswerk-katholische-wohnungsbau-und-siedlungsgesellschaft-mbh/projekt-st-marien/98855.html","Projekt St. Marien","https://www.immobilienscout24.de/neubau/petruswerk-katholische-wohnungsbau-und-siedlungsgesellschaft-mbh/projekt-st-marien/98855.html","https://www.immobilienscout24.de/neubau/petruswerk-katholische-wohnungsbau-und-siedlungsgesellschaft-mbh/projekt-st-marien/98855.html","Vermietungsteam","","https://www.immobilienscout24.de/neubau/petruswerk-katholische-wohnungsbau-und-siedlungsgesellschaft-mbh/projekt-st-marien/98855.html","1","/","9","Eschersheimer Straße 21, Neukölln (Ortsteil), Berlin","https://www.immobilienscout24.de/neubau/petruswerk-katholische-wohnungsbau-und-siedlungsgesellschaft-mbh/projekt-st-marien/98855.html","1.507,97 - 2.876,35 €","42,01 - 181,36 m²","","","Bezugsfrei ab","Balkon/Terrasse","Keller","Aufzug","Vermietungsteam","",""
"https://www.immobilienscout24.de/expose/139953731","2 Zi.-Wohnung,  Erstbezug nach Komplettmodernisierung, mit EBK und gefliestem Bad","https://www.immobilienscout24.de/expose/139953731","","","https://www.immobilienscout24.de/expose/139953731","https://www.immobilienscout24.de/expose/139953731","1","/","11","Antonienstr. 66, Reinickendorf (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/139953731","775 €","39 m²","2 Zi.","2","Zi.","Einbauküche","Garten","","","NEU","NEU"
"https://www.immobilienscout24.de/expose/138805252","Helle und hochwertige 3 Zimmer Wohnung mit ca. 80m², EBK, Fußbodenheizung und Balkon in Berlin-Mitte","https://www.immobilienscout24.de/expose/138805252","https://www.immobilienscout24.de/expose/138805252","Herr Ivo Berg","https://www.immobilienscout24.de/expose/138805252","https://www.immobilienscout24.de/expose/138805252","1","/","7","Zimmerstraße 98, Mitte (Ortsteil), Berlin","https://www.immobilienscout24.de/expose/138805252","2.450 €","80,11 m²","3 Zi.","3","Zi.","Aufzug","","","Agas Immobilien GmbH","",""
"https://www.immobilienscout24.de/expose/140068280","Home Essential  | 67m² 2-Zimmer Wohnung in Berlin","https://www.immobilienscout24.de/expose/140068280","https://www.immobilienscout24.de/expose/140068280","Home Support","https://www.immobilienscout24.de/expose/140068280","https://www.immobilienscout24.de/expose/140068280","1","/","17","Parkstraße 8, Hakenfelde, Berlin","https://www.immobilienscout24.de/expose/140068280","1.650 €","67 m²","2 Zi.","2","Zi.","Balkon/Terrasse","Einbauküche","Garten","Home HT GmbH","NEU","NEU"
"https://www.immobilienscout24.de/expose/139709720","Bezugsfreie 6 Zi. Eigentumswohnung neben Ku-Damm","https://www.immobilienscout24.de/expose/139709720","https://www.immobilienscout24.de/expose/139709720","Herr Sergei Tcherniak","https://www.immobilienscout24.de/expose/139709720","https://www.immobilienscout24.de/expose/139709720","1","/","19","Brandenburgische 20, Wilmersdorf, Berlin","https://www.immobilienscout24.de/expose/139709720","~6.430 €","212 m²","5 Zi.","5","Zi.","Balkon/Terrasse","Einbauküche","Keller","Sergei Tcherniak","",""
"https://www.immobilienscout24.de/expose/140067638","3-Zimmer Wohnung - BEG 140-180","https://www.immobilienscout24.de/expose/140067638","https://www.immobilienscout24.de/expose/140067638","Howoge Vermietungsteam","https://www.immobilienscout24.de/expose/140067638","https://www.immobilienscout24.de/expose/140067638","1","/","6","Pablo-Picasso-Straße 35A, Neu-Hohenschönhausen, Berlin","https://www.immobilienscout24.de/expose/140067638","1.040 €","80 m²","3 Zi.","3","Zi.","Keller","Aufzug","Stufenlos","HOWOGE Wohnungsbaugesellschaft mbH","NEU","NEU"
"https://www.immobilienscout24.de/expose/140067637","Wohnung in Berlin","https://www.immobilienscout24.de/expose/140067637","https://www.immobilienscout24.de/expose/140067637","Howoge Vermietungsteam","https://www.immobilienscout24.de/expose/140067637","https://www.immobilienscout24.de/expose/140067637","1","/","6","Pablo-Picasso-Straße 35A, Neu-Hohenschönhausen, Berlin","https://www.immobilienscout24.de/expose/140067637","806 €","62 m²","2 Zi.","2","Zi.","Keller","Aufzug","Stufenlos","HOWOGE Wohnungsbaugesellschaft mbH","NEU","NEU"
"https://www.immobilienscout24.de/expose/138804512","3 Zimmern Erstbezug! 160/180er WBS Wohnung","https://www.immobilienscout24.de/expose/138804512","https://www.immobilienscout24.de/expose/138804512","Howoge Vermietungsteam","https://www.immobilienscout24.de/expose/138804512","https://www.immobilienscout24.de/expose/138804512","1","/","9","Hermann-Dorner-Allee 9, Adlershof, Berlin","https://www.immobilienscout24.de/expose/138804512","830,70 €","71 m²","3 Zi.","3","Zi.","Aufzug","Stufenlos","","HOWOGE Wohnungsbaugesellschaft mbH","",""
